,0,1,2
11213,C:\Users\dhiae\RANZ_kaggle\data\1.4113068580627441__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev548;1.png,0,3.0
2427,C:\Users\dhiae\RANZ_kaggle\data\-0.777833104133606__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev749;1.png,0,3.0
9986,C:\Users\dhiae\RANZ_kaggle\data\1.0120718479156494__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev675;1.png,0,3.0
23,C:\Users\dhiae\RANZ_kaggle\data\-0.009775578044354916__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev286;1.png,0,30.0
819,C:\Users\dhiae\RANZ_kaggle\data\-0.25638696551322937__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev885;1.png,0,30.0
10620,C:\Users\dhiae\RANZ_kaggle\data\1.2165000438690186__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev274;1.png,1,20.0
937,C:\Users\dhiae\RANZ_kaggle\data\-0.2976393401622772__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev279;1.png,0,30.0
5412,C:\Users\dhiae\RANZ_kaggle\data\-1.9490000009536743__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev136;1.png,1,20.0
702,C:\Users\dhiae\RANZ_kaggle\data\-0.22429999709129333__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev915;1.png,1,6.0
3971,C:\Users\dhiae\RANZ_kaggle\data\-1.2477999925613403__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev967;1.png,1,1.0
11864,C:\Users\dhiae\RANZ_kaggle\data\1.7152999639511108__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev618;1.png,1,1.0
6511,C:\Users\dhiae\RANZ_kaggle\data\-3.039299964904785__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev300;1.png,1,1.0
6160,C:\Users\dhiae\RANZ_kaggle\data\-2.6914000511169434__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev199;1.png,1,20.0
2473,C:\Users\dhiae\RANZ_kaggle\data\-0.7916051745414734__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev157;1.png,0,10.0
2928,C:\Users\dhiae\RANZ_kaggle\data\-0.9297000169754028__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev386;1.png,1,1.0
2197,C:\Users\dhiae\RANZ_kaggle\data\-0.6984000205993652__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev491;1.png,1,1.0
394,C:\Users\dhiae\RANZ_kaggle\data\-0.12639999389648438__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev200;1.png,1,6.0
1009,C:\Users\dhiae\RANZ_kaggle\data\-0.32123589515686035__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev455;1.png,0,10.0
3434,C:\Users\dhiae\RANZ_kaggle\data\-1.0819830894470215__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev505;1.png,0,30.0
2726,C:\Users\dhiae\RANZ_kaggle\data\-0.865644097328186__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev808;1.png,0,30.0
2223,C:\Users\dhiae\RANZ_kaggle\data\-0.7081000208854675__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev955;1.png,1,6.0
6182,C:\Users\dhiae\RANZ_kaggle\data\-2.7095999717712402__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev303;1.png,1,1.0
9738,C:\Users\dhiae\RANZ_kaggle\data\0.9368549585342407__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev225;1.png,0,30.0
9834,C:\Users\dhiae\RANZ_kaggle\data\0.963638424873352__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev590;1.png,0,3.0
12608,C:\Users\dhiae\RANZ_kaggle\data\2.4210000038146973__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev583;1.png,1,6.0
12349,C:\Users\dhiae\RANZ_kaggle\data\2.1754000186920166__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev833;1.png,1,6.0
7986,C:\Users\dhiae\RANZ_kaggle\data\0.40654218196868896__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev933;1.png,0,30.0
6673,C:\Users\dhiae\RANZ_kaggle\data\0.015399999916553497__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev265;1.png,1,6.0
3964,C:\Users\dhiae\RANZ_kaggle\data\-1.2463445663452148__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev178;1.png,0,10.0
10922,C:\Users\dhiae\RANZ_kaggle\data\1.3136186599731445__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev302;1.png,0,10.0
6577,C:\Users\dhiae\RANZ_kaggle\data\-3.0947999954223633__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev127;1.png,1,20.0
5020,C:\Users\dhiae\RANZ_kaggle\data\-1.6052000522613525__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev653;1.png,1,20.0
1617,C:\Users\dhiae\RANZ_kaggle\data\-0.5059416890144348__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev607;1.png,0,30.0
5423,C:\Users\dhiae\RANZ_kaggle\data\-1.9630999565124512__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev773;1.png,1,20.0
882,C:\Users\dhiae\RANZ_kaggle\data\-0.2779150605201721__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev283;1.png,0,3.0
8508,C:\Users\dhiae\RANZ_kaggle\data\0.5654017925262451__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev601;1.png,0,30.0
5370,C:\Users\dhiae\RANZ_kaggle\data\-1.9163999557495117__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev617;1.png,1,20.0
4249,C:\Users\dhiae\RANZ_kaggle\data\-1.338665246963501__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev740;1.png,0,10.0
2764,C:\Users\dhiae\RANZ_kaggle\data\-0.8752999901771545__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev851;1.png,1,6.0
10960,C:\Users\dhiae\RANZ_kaggle\data\1.326799988746643__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev416;1.png,1,1.0
5469,C:\Users\dhiae\RANZ_kaggle\data\-2.0137999057769775__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev545;1.png,1,20.0
3159,C:\Users\dhiae\RANZ_kaggle\data\-1.0008611679077148__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev448;1.png,0,10.0
8155,C:\Users\dhiae\RANZ_kaggle\data\0.45909813046455383__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev578;1.png,0,30.0
11665,C:\Users\dhiae\RANZ_kaggle\data\1.5527058839797974__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev312;1.png,0,3.0
3624,C:\Users\dhiae\RANZ_kaggle\data\-1.1388893127441406__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev476;1.png,0,30.0
263,C:\Users\dhiae\RANZ_kaggle\data\-0.09009999781847__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev633;1.png,1,1.0
10214,C:\Users\dhiae\RANZ_kaggle\data\1.0796618461608887__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev742;1.png,0,30.0
7257,C:\Users\dhiae\RANZ_kaggle\data\0.19449999928474426__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev542;1.png,1,1.0
7101,C:\Users\dhiae\RANZ_kaggle\data\0.14350000023841858__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev913;1.png,1,20.0
6,C:\Users\dhiae\RANZ_kaggle\data\-0.004240238573402166__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev702;1.png,0,3.0
1728,C:\Users\dhiae\RANZ_kaggle\data\-0.5430729985237122__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev424;1.png,0,10.0
6195,C:\Users\dhiae\RANZ_kaggle\data\-2.7179999351501465__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev145;1.png,1,20.0
12603,C:\Users\dhiae\RANZ_kaggle\data\2.4189000129699707__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev118;1.png,1,6.0
11338,C:\Users\dhiae\RANZ_kaggle\data\1.4530197381973267__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev312;1.png,0,3.0
2856,C:\Users\dhiae\RANZ_kaggle\data\-0.9064770936965942__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev164;1.png,0,10.0
11834,C:\Users\dhiae\RANZ_kaggle\data\1.6969000101089478__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev564;1.png,1,20.0
1620,C:\Users\dhiae\RANZ_kaggle\data\-0.506600022315979__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev696;1.png,1,1.0
12397,C:\Users\dhiae\RANZ_kaggle\data\2.223400115966797__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev923;1.png,1,1.0
9815,C:\Users\dhiae\RANZ_kaggle\data\0.9584428071975708__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev265;1.png,0,3.0
8275,C:\Users\dhiae\RANZ_kaggle\data\0.48612356185913086__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev264;1.png,0,10.0
8364,C:\Users\dhiae\RANZ_kaggle\data\0.5211175680160522__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev477;1.png,0,3.0
7201,C:\Users\dhiae\RANZ_kaggle\data\0.18014274537563324__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev174;1.png,0,30.0
8910,C:\Users\dhiae\RANZ_kaggle\data\0.6894999742507935__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev618;1.png,1,20.0
3736,C:\Users\dhiae\RANZ_kaggle\data\-1.175452709197998__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev855;1.png,0,10.0
8214,C:\Users\dhiae\RANZ_kaggle\data\0.470906138420105__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev433;1.png,0,3.0
11436,C:\Users\dhiae\RANZ_kaggle\data\1.4815828800201416__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev661;1.png,0,30.0
9074,C:\Users\dhiae\RANZ_kaggle\data\0.7366086840629578__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev495;1.png,0,30.0
12469,C:\Users\dhiae\RANZ_kaggle\data\2.2971999645233154__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev799;1.png,1,1.0
10990,C:\Users\dhiae\RANZ_kaggle\data\1.3367999792099__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev884;1.png,1,20.0
6636,C:\Users\dhiae\RANZ_kaggle\data\0.002781362971290946__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev825;1.png,0,30.0
54,C:\Users\dhiae\RANZ_kaggle\data\-0.019146278500556946__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev887;1.png,0,3.0
2762,C:\Users\dhiae\RANZ_kaggle\data\-0.8745999932289124__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev910;1.png,1,1.0
7751,C:\Users\dhiae\RANZ_kaggle\data\0.33730000257492065__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev209;1.png,1,20.0
8323,C:\Users\dhiae\RANZ_kaggle\data\0.5052318572998047__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev152;1.png,0,30.0
9787,C:\Users\dhiae\RANZ_kaggle\data\0.9504437446594238__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev323;1.png,0,10.0
2344,C:\Users\dhiae\RANZ_kaggle\data\-0.7484909892082214__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev595;1.png,0,10.0
11768,C:\Users\dhiae\RANZ_kaggle\data\1.6345000267028809__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev260;1.png,1,1.0
11970,C:\Users\dhiae\RANZ_kaggle\data\1.8203999996185303__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev924;1.png,1,1.0
9792,C:\Users\dhiae\RANZ_kaggle\data\0.953000009059906__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev659;1.png,1,1.0
9584,C:\Users\dhiae\RANZ_kaggle\data\0.8905422687530518__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev639;1.png,0,10.0
8055,C:\Users\dhiae\RANZ_kaggle\data\0.4294315576553345__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev436;1.png,0,30.0
4688,C:\Users\dhiae\RANZ_kaggle\data\-1.4768999814987183__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev233;1.png,1,20.0
10477,C:\Users\dhiae\RANZ_kaggle\data\1.1656969785690308__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev317;1.png,0,30.0
6167,C:\Users\dhiae\RANZ_kaggle\data\-2.6953001022338867__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev487;1.png,1,1.0
259,C:\Users\dhiae\RANZ_kaggle\data\-0.08829999715089798__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev826;1.p,1,20.0
6567,C:\Users\dhiae\RANZ_kaggle\data\-3.0887999534606934__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev634;1.png,1,20.0
6517,C:\Users\dhiae\RANZ_kaggle\data\-3.0495998859405518__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev702;1.png,1,20.0
8698,C:\Users\dhiae\RANZ_kaggle\data\0.6192478537559509__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev179;1.png,0,3.0
9208,C:\Users\dhiae\RANZ_kaggle\data\0.7747520804405212__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev162;1.png,0,3.0
3811,C:\Users\dhiae\RANZ_kaggle\data\-1.1981425285339355__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev307;1.png,0,10.0
9417,C:\Users\dhiae\RANZ_kaggle\data\0.8388000130653381__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev447;1.png,1,1.0
5258,C:\Users\dhiae\RANZ_kaggle\data\-1.8210999965667725__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev549;1.png,1,20.0
1800,C:\Users\dhiae\RANZ_kaggle\data\-0.5643591284751892__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev674;1.png,0,3.0
7107,C:\Users\dhiae\RANZ_kaggle\data\0.14579999446868896__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev921;1.png,1,6.0
12807,C:\Users\dhiae\RANZ_kaggle\data\2.5910000801086426__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev420;1.png,1,20.0
1655,C:\Users\dhiae\RANZ_kaggle\data\-0.5170000195503235__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev361;1.png,1,20.0
3195,C:\Users\dhiae\RANZ_kaggle\data\-1.009222388267517__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev501;1.png,0,30.0
844,C:\Users\dhiae\RANZ_kaggle\data\-0.2656562626361847__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev696;1.png,0,3.0
12335,C:\Users\dhiae\RANZ_kaggle\data\2.1612000465393066__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev953;1.png,1,20.0
2778,C:\Users\dhiae\RANZ_kaggle\data\-0.8784000277519226__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev600;1.png,1,6.0
9189,C:\Users\dhiae\RANZ_kaggle\data\0.76910001039505__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev194;1.png,1,1.0
6020,C:\Users\dhiae\RANZ_kaggle\data\-2.5409998893737793__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev913;1.png,1,20.0
5505,C:\Users\dhiae\RANZ_kaggle\data\-2.052799940109253__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev920;1.png,1,6.0
427,C:\Users\dhiae\RANZ_kaggle\data\-0.1372257024049759__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev181;1.png,0,10.0
4087,C:\Users\dhiae\RANZ_kaggle\data\-1.2873029708862305__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev647;1.png,0,3.0
9242,C:\Users\dhiae\RANZ_kaggle\data\0.7846999764442444__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev185;1.png,1,1.0
10476,C:\Users\dhiae\RANZ_kaggle\data\1.165480375289917__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev966;1.png,0,3.0
1091,C:\Users\dhiae\RANZ_kaggle\data\-0.34428226947784424__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev366;1.png,0,10.0
8721,C:\Users\dhiae\RANZ_kaggle\data\0.6260278224945068__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev937;1.png,0,3.0
5598,C:\Users\dhiae\RANZ_kaggle\data\-2.1435999870300293__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev223;1.png,1,6.0
5901,C:\Users\dhiae\RANZ_kaggle\data\-2.4196999073028564__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev584;1.png,1,1.0
282,C:\Users\dhiae\RANZ_kaggle\data\-0.09390000253915787__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev806;1.png,1,6.0
10879,C:\Users\dhiae\RANZ_kaggle\data\1.2973999977111816__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev158;1.png,1,20.0
7812,C:\Users\dhiae\RANZ_kaggle\data\0.35359999537467957__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev585;1.png,1,1.0
11047,C:\Users\dhiae\RANZ_kaggle\data\1.353548288345337__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev874;1.png,0,10.0
11374,C:\Users\dhiae\RANZ_kaggle\data\1.465109944343567__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev825;1.png,0,10.0
3922,C:\Users\dhiae\RANZ_kaggle\data\-1.2351919412612915__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev676;1.png,0,3.0
7721,C:\Users\dhiae\RANZ_kaggle\data\0.3300565183162689__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev800;1.png,0,30.0
5845,C:\Users\dhiae\RANZ_kaggle\data\-2.3661999702453613__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev849;1.png,1,20.0
1108,C:\Users\dhiae\RANZ_kaggle\data\-0.3499999940395355__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev87;1.png,1,1.0
9107,C:\Users\dhiae\RANZ_kaggle\data\0.7474015355110168__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev942;1.png,0,3.0
2196,C:\Users\dhiae\RANZ_kaggle\data\-0.698168933391571__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev321;1.png,0,30.0
9293,C:\Users\dhiae\RANZ_kaggle\data\0.8001000285148621__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev624;1.png,1,1.0
5778,C:\Users\dhiae\RANZ_kaggle\data\-2.312999963760376__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev532;1.png,1,20.0
5658,C:\Users\dhiae\RANZ_kaggle\data\-2.2060000896453857__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev895;1.png,1,6.0
13357,C:\Users\dhiae\RANZ_kaggle\data\3.0943000316619873__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev516;1.png,1,1.0
8994,C:\Users\dhiae\RANZ_kaggle\data\0.7153863906860352__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev534;1.png,0,30.0
7013,C:\Users\dhiae\RANZ_kaggle\data\0.11900000274181366__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev268;1.png,1,20.0
6267,C:\Users\dhiae\RANZ_kaggle\data\-2.7908999919891357__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev983;1.png,1,1.0
5717,C:\Users\dhiae\RANZ_kaggle\data\-2.2599000930786133__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev510;1.png,1,1.0
9051,C:\Users\dhiae\RANZ_kaggle\data\0.7317000031471252__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev424;1.png,1,6.0
6537,C:\Users\dhiae\RANZ_kaggle\data\-3.0648000240325928__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev296;1.png,1,20.0
9017,C:\Users\dhiae\RANZ_kaggle\data\0.7221537232398987__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev474;1.png,0,10.0
8471,C:\Users\dhiae\RANZ_kaggle\data\0.5555999875068665__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev843;1.png,1,20.0
6029,C:\Users\dhiae\RANZ_kaggle\data\-2.549799919128418__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev511;1.png,1,6.0
1025,C:\Users\dhiae\RANZ_kaggle\data\-0.3260999917984009__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev815;1.png,1,20.0
2359,C:\Users\dhiae\RANZ_kaggle\data\-0.7542429566383362__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev300;1.png,0,10.0
13191,C:\Users\dhiae\RANZ_kaggle\data\2.94320011138916__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev407;1.png,1,6.0
10443,C:\Users\dhiae\RANZ_kaggle\data\1.1519999504089355__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev763;1.png,1,1.0
6085,C:\Users\dhiae\RANZ_kaggle\data\-2.5961999893188477__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev813;1.png,1,6.0
6633,C:\Users\dhiae\RANZ_kaggle\data\0.001918879454024136__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev244;1.png,0,3.0
7776,C:\Users\dhiae\RANZ_kaggle\data\0.34440985321998596__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev214;1.png,0,3.0
